grid_id,lat,lng,time_slot,population,crowd_score
다사67254475,37.5025662,127.1308855,20,6.16,2.0
다사67254500,37.5048196,127.1308744,20,1562.87,59.8
다사67254525,37.5070729,127.1308633,20,396.47,35.2
다사67254550,37.5093263,127.1308522,20,2839.41,82.5
다사67254575,37.5115797,127.1308411,20,103.07,20.5
다사67254600,37.513833,127.13083,20,140.61,23.5
다사67254625,37.5160864,127.1308189,20,186.52,26.0
다사67254650,37.5183397,127.1308078,20,1625.51,61.5
다사67254675,37.5205931,127.1307967,20,49.97,13.8
다사67254700,37.5228465,127.1307856,20,1609.65,60.8
다사67504550,37.5093351,127.1336809,20,60.94,15.0
다사67504575,37.5115885,127.1336699,20,62.85,15.8
다사67504600,37.5138418,127.1336589,20,15.84,5.5
다사67504625,37.5160952,127.1336478,20,2605.18,79.5
다사61754500,37.5046087,127.0686478,21,113.67,22.4
다사61754525,37.5068621,127.0686349,21,395.7,37.3
다사61754550,37.5091154,127.0686219,21,259.49,32.7
다사61754575,37.5113688,127.0686089,21,175.46,26.5
다사61754600,37.5136221,127.068596,21,54.16,14.7
다사61754625,37.5158755,127.068583,21,10.73,4.2
다사61754650,37.5181288,127.06857,21,10.07,3.7
다사61754675,37.5203822,127.0685571,21,18.59,6.1
다사62004450,37.5001123,127.0715021,21,921.68,49.6
다사62004475,37.5023657,127.0714892,21,145.08,25.8
다사62004500,37.504619,127.0714763,21,118.63,23.1
다사62004525,37.5068724,127.0714634,21,22.77,7.1
다사62004550,37.5091257,127.0714505,21,35.77,11.3
다사62004575,37.5113791,127.0714377,21,292.37,34.4
다사62004600,37.5136324,127.0714248,21,212.5,29.2
다사62004625,37.5158858,127.0714119,21,608.16,41.5
다사62004650,37.5181391,127.071399,21,9.68,2.9
다사62004675,37.5203925,127.0713861,21,29.4,8.8
다사62254425,37.4978692,127.0743432,21,798.29,46.7
다사62254450,37.5001225,127.0743304,21,72.9,18.4
다사62254475,37.5023759,127.0743176,21,97.96,21.1
다사62254500,37.5046292,127.0743048,21,3627.66,90.4
다사62254525,37.5068826,127.074292,21,61.52,16.5
다사62254550,37.5091359,127.0742792,21,748.23,45.9
다사62254575,37.5113893,127.0742664,21,77.32,19.4
다사62254600,37.5136426,127.0742536,21,91.73,20.4
다사62254625,37.515896,127.0742408,21,11.68,5.2
다사62254650,37.5181493,127.074228,21,57.96,16.0
다사62254675,37.5204027,127.0742152,21,10.99,4.4
다사62254750,37.5271627,127.0741768,21,9.55,2.5
다사62254775,37.5294161,127.0741639,21,588.63,41.3
다사62504375,37.4933726,127.0771968,21,2904.67,83.0
다사62504400,37.495626,127.0771841,21,105.54,21.9
다사62504425,37.4978793,127.0771714,21,286.54,33.9
다사62504450,37.5001327,127.0771587,21,23.02,7.4
다사62504475,37.502386,127.077146,21,891.11,49.1
다사62504500,37.5046394,127.0771332,21,10.1,3.9
다사62504525,37.5068927,127.0771205,21,1994.5,68.8
다사62504550,37.5091461,127.0771078,21,984.83,50.4
다사62504575,37.5113995,127.0770951,21,1781.9,65.6
다사62504600,37.5136528,127.0770824,21,2148.21,71.3
다사62504625,37.5159062,127.0770697,21,690.13,44.0
다사62504650,37.5181595,127.077057,21,155.53,26.0
다사62504675,37.5204128,127.0770442,21,4.0,0.0
다사62504750,37.5271729,127.0770061,21,56.3,15.2
다사62504775,37.5294262,127.0769934,21,1906.31,67.6
다사62504800,37.5316796,127.0769806,21,421.44,37.8
다사62754375,37.4933827,127.0800248,21,2296.59,74.2
다사62754400,37.4956361,127.0800122,21,355.99,36.1
다사62754425,37.4978894,127.0799996,21,11.46,4.9
다사62754450,37.5001428,127.079987,21,217.2,29.5
다사62754475,37.5023961,127.0799743,21,54.4,15.0
다사62754500,37.5046495,127.0799617,21,2495.86,78.9
다사62754525,37.5069028,127.0799491,21,884.74,48.9
다사62754550,37.5091562,127.0799365,21,2357.84,75.2
다사62754575,37.5114095,127.0799238,21,3627.96,90.7
다사62754600,37.5136629,127.0799112,21,5593.89,97.1
다사62754625,37.5159162,127.0798986,21,826.34,47.4
다사62754650,37.5181696,127.0798859,21,65.52,16.7
다사62754750,37.527183,127.0798354,21,829.39,47.7
다사62754775,37.5294363,127.0798228,21,355.2,35.9
다사62754800,37.5316897,127.0798101,21,3726.73,92.1
다사62754825,37.533943,127.0797975,21,1849.11,66.3
다사63004350,37.4911394,127.0828654,21,39.26,12.0
다사63004375,37.4933927,127.0828529,21,43.01,12.5
다사63004400,37.4956461,127.0828403,21,1204.71,54.8
다사63004425,37.4978994,127.0828278,21,221.52,30.5
다사63004450,37.5001528,127.0828153,21,129.71,24.8
다사63004475,37.5024062,127.0828027,21,5.51,0.7
다사63004500,37.5046595,127.0827902,21,1652.6,62.2
다사63004525,37.5069129,127.0827776,21,2428.34,77.4
다사63004550,37.5091662,127.0827651,21,2580.87,80.1
다사63004575,37.5114196,127.0827526,21,2496.16,79.1
다사63004600,37.5136729,127.08274,21,193.33,27.8
다사63004625,37.5159263,127.0827275,21,3341.12,86.7
다사63004650,37.5181796,127.0827149,21,31.93,10.3
다사63004750,37.527193,127.0826647,21,2491.18,78.6
다사63004775,37.5294464,127.0826522,21,3219.47,86.0
다사63004800,37.5316997,127.0826396,21,2995.88,84.0
다사63004825,37.5339531,127.0826271,21,3494.78,88.5
다사63004850,37.5362064,127.0826145,21,2695.76,81.6
다사63254325,37.488896,127.0857058,21,3732.28,92.4
다사63254350,37.4911493,127.0856934,21,1679.68,62.9
다사63254375,37.4934027,127.0856809,21,1388.1,57.2
다사63254400,37.495656,127.0856685,21,1341.55,57.0
다사63254425,37.4979094,127.085656,21,176.47,26.8
다사63254450,37.5001628,127.0856436,21,30.85,9.3
다사63254475,37.5024161,127.0856311,21,1403.56,57.7
다사63254500,37.5046695,127.0856187,21,3930.74,93.6
다사63254525,37.5069228,127.0856062,21,756.58,46.2
다사63254550,37.5091762,127.0855937,21,1061.38,51.6
다사63254575,37.5114295,127.0855813,21,6558.75,98.8
다사63254600,37.5136829,127.0855688,21,3575.02,89.4
다사63254625,37.5159362,127.0855564,21,2728.44,82.1
다사63254650,37.5181896,127.0855439,21,722.97,45.0
다사63254750,37.527203,127.085494,21,23.46,7.6
다사63254775,37.5294563,127.0854816,21,801.67,46.9
다사63254800,37.5317097,127.0854691,21,1505.87,60.0
다사63254825,37.533963,127.0854566,21,584.27,41.0
다사63254850,37.5362164,127.0854442,21,2340.87,74.7
다사63504325,37.4889058,127.0885337,21,128.88,24.6
다사63504350,37.4911592,127.0885213,21,3015.04,84.5
다사63504375,37.4934126,127.088509,21,830.96,47.9
다사63504400,37.4956659,127.0884966,21,117.97,22.9
다사63504425,37.4979193,127.0884842,21,111.6,22.1
다사63504450,37.5001726,127.0884719,21,1708.9,63.6
다사63504475,37.502426,127.0884595,21,3773.78,93.1
다사63504500,37.5046794,127.0884471,21,912.03,49.4
다사63504525,37.5069327,127.0884348,21,6396.45,98.5
다사63504550,37.5091861,127.0884224,21,713.9,44.7
다사63504575,37.5114394,127.08841,21,184.89,27.5
다사63504600,37.5136928,127.0883976,21,3349.83,87.0
다사63504625,37.5159461,127.0883853,21,1404.11,58.0
다사63504650,37.5181995,127.0883729,21,102.3,21.6
다사63504750,37.5272129,127.0883234,21,100.51,21.4
다사63504775,37.5294662,127.088311,21,15.59,5.9
다사63504800,37.5317196,127.0882986,21,1243.77,55.3
다사63504825,37.5339729,127.0882862,21,3388.92,87.7
다사63504850,37.5362263,127.0882738,21,2294.28,74.0
다사63504875,37.5384796,127.0882614,21,3440.28,88.0
다사63754350,37.491169,127.0913493,21,492.38,39.1
다사63754375,37.4934224,127.091337,21,2237.22,72.7
다사63754400,37.4956757,127.0913247,21,257.3,32.2
다사63754425,37.4979291,127.0913125,21,120.02,23.3
다사63754450,37.5001825,127.0913002,21,3306.11,86.5
다사63754475,37.5024358,127.0912879,21,2028.16,69.0
다사63754500,37.5046892,127.0912756,21,2947.07,83.8
다사63754525,37.5069425,127.0912633,21,1534.99,60.7
다사63754550,37.5091959,127.091251,21,3297.15,86.2
다사63754575,37.5114492,127.0912387,21,2239.04,73.0
다사63754600,37.5137026,127.0912265,21,174.39,26.3
다사63754625,37.515956,127.0912142,21,1145.58,53.8
다사63754650,37.5182093,127.0912019,21,259.47,32.4
다사63754675,37.5204627,127.0911896,21,11.33,4.7
다사63754700,37.522716,127.0911773,21,33.89,11.1
다사63754725,37.5249694,127.091165,21,181.44,27.3
다사63754750,37.5272227,127.0911527,21,31.24,9.6
다사63754775,37.5294761,127.0911404,21,813.89,47.2
다사63754800,37.5317294,127.0911281,21,14.72,5.4
다사63754825,37.5339828,127.0911158,21,1202.19,54.5
다사63754850,37.5362361,127.0911035,21,1615.89,61.7
다사63754875,37.5384894,127.0910912,21,2231.1,72.2
다사64004350,37.4911788,127.0941773,21,127.36,24.1
다사64004375,37.4934321,127.0941651,21,861.97,48.4
다사64004400,37.4956855,127.0941529,21,233.36,31.4
다사64004425,37.4979389,127.0941407,21,1139.03,53.3
다사64004450,37.5001922,127.0941285,21,2263.75,73.5
다사64004475,37.5024456,127.0941163,21,1324.58,56.8
다사64004500,37.5046989,127.0941041,21,1596.4,61.2
다사64004525,37.5069523,127.0940919,21,3635.51,91.2
다사64004550,37.5092056,127.0940797,21,4130.21,94.8
다사64004575,37.511459,127.0940675,21,2273.68,73.7
다사64004600,37.5137124,127.0940553,21,3796.64,93.4
다사64004625,37.5159657,127.0940431,21,3130.46,85.7
다사64004650,37.5182191,127.0940309,21,790.1,46.4
다사64004675,37.5204724,127.0940187,21,248.86,31.9
다사64004700,37.5227258,127.0940064,21,234.67,31.7
다사64004800,37.5317392,127.0939576,21,1301.44,56.3
다사64004825,37.5339925,127.0939454,21,670.47,43.2
다사64004850,37.5362459,127.0939332,21,2100.47,70.3
다사64004875,37.5384992,127.0939209,21,2624.65,80.8
다사64254300,37.4866817,127.0970294,21,30.06,9.1
다사64254325,37.4889351,127.0970173,21,91.95,20.6
다사64254350,37.4911884,127.0970052,21,266.2,33.2
다사64254375,37.4934418,127.0969931,21,380.28,37.1
다사64254400,37.4956952,127.096981,21,56.75,15.5
다사64254425,37.4979485,127.0969689,21,731.59,45.7
다사64254450,37.5002019,127.0969568,21,1783.07,65.8
다사64254475,37.5024553,127.0969447,21,2065.47,69.3
다사64254500,37.5047086,127.0969326,21,1755.48,65.1
다사64254525,37.506962,127.0969204,21,3350.92,87.2
다사64254550,37.5092153,127.0969083,21,291.94,34.2
다사64254575,37.5114687,127.0968962,21,4073.79,94.6
다사64254600,37.513722,127.0968841,21,1126.75,52.6
다사64254625,37.5159754,127.096872,21,114.18,22.6
다사64254650,37.5182288,127.0968599,21,45.26,13.5
다사64254675,37.5204821,127.0968477,21,364.62,36.6
다사64254700,37.5227355,127.0968356,21,26.37,8.4
다사64254775,37.5294955,127.0967992,21,7.14,1.5
다사64254800,37.5317489,127.0967871,21,46.32,13.8
다사64254825,37.5340022,127.096775,21,265.57,32.9
다사64254850,37.5362556,127.0967628,21,6162.19,98.3
다사64254875,37.5385089,127.0967507,21,1050.48,51.4
다사64504300,37.4866913,127.0998572,21,68.45,17.2
다사64504325,37.4889447,127.0998452,21,5565.31,96.8
다사64504350,37.4911981,127.0998332,21,1530.63,60.4
다사64504375,37.4934514,127.0998212,21,228.76,31.2
다사64504400,37.4957048,127.0998092,21,375.71,36.9
다사64504425,37.4979581,127.0997971,21,2566.22,79.6
다사64504450,37.5002115,127.0997851,21,2215.1,72.0
다사64504475,37.5024649,127.0997731,21,2574.34,79.9
다사64504500,37.5047182,127.099761,21,2631.77,81.1
다사64504525,37.5069716,127.099749,21,973.91,50.1
다사64504550,37.509225,127.099737,21,1440.07,58.2
다사64504575,37.5114783,127.0997249,21,3616.43,89.9
다사64504600,37.5137317,127.0997129,21,1498.35,59.7
다사64504625,37.515985,127.0997009,21,3009.15,84.3
다사64504650,37.5182384,127.0996888,21,4024.92,94.3
다사64504675,37.5204917,127.0996768,21,32.83,10.8
다사64504700,37.5227451,127.0996648,21,36.37,11.5
다사64504725,37.5249984,127.0996527,21,7.91,2.0
다사64504750,37.5272518,127.0996407,21,20.43,6.6
다사64504775,37.5295051,127.0996286,21,37.84,11.8
다사64504850,37.5362652,127.0995925,21,180.85,27.0
다사64504875,37.5385185,127.0995804,21,3363.53,87.5
다사64754300,37.4867009,127.102685,21,1898.44,67.1
다사64754325,37.4889542,127.1026731,21,3457.79,88.2
다사64754350,37.4912076,127.1026612,21,1247.46,55.5
다사64754375,37.493461,127.1026492,21,23.58,7.9
다사64754400,37.4957143,127.1026373,21,1896.02,66.8
다사64754425,37.4979677,127.1026254,21,2067.16,69.5
다사64754450,37.5002211,127.1026134,21,2403.47,76.4
다사64754475,37.5024744,127.1026015,21,74.07,18.9
다사64754500,37.5047278,127.1025895,21,1798.8,66.1
다사64754525,37.5069811,127.1025776,21,3050.53,85.0
다사64754550,37.5092345,127.1025656,21,1003.71,50.6
다사64754575,37.5114879,127.1025537,21,2410.53,76.9
다사64754600,37.5137412,127.1025417,21,8574.83,99.8
다사64754625,37.5159946,127.1025298,21,2121.96,70.8
다사64754650,37.5182479,127.1025178,21,2187.7,71.7
다사64754675,37.5205013,127.1025059,21,1084.59,52.1
다사64754700,37.5227546,127.1024939,21,219.25,30.0
다사64754725,37.525008,127.102482,21,78.24,19.7
다사64754825,37.5340214,127.1024341,21,44.28,13.0
다사64754850,37.5362747,127.1024222,21,61.12,16.2
다사64754875,37.5385281,127.1024102,21,9.77,3.2
다사65004300,37.4867103,127.1055128,21,3064.68,85.3
다사65004325,37.4889637,127.105501,21,2739.35,82.3
다사65004350,37.4912171,127.1054891,21,8.61,2.2
다사65004375,37.4934704,127.1054773,21,730.72,45.2
다사65004400,37.4957238,127.1054654,21,2439.95,77.9
다사65004425,37.4979772,127.1054536,21,2614.14,80.6
다사65004450,37.5002305,127.1054417,21,1198.78,54.3
다사65004475,37.5024839,127.1054299,21,2582.31,80.3
다사65004500,37.5047373,127.105418,21,2704.49,81.8
다사65004525,37.5069906,127.1054061,21,3049.48,84.8
다사65004550,37.509244,127.1053943,21,1979.88,68.6
다사65004575,37.5114973,127.1053824,21,1196.48,54.1
다사65004600,37.5137507,127.1053706,21,1449.85,58.7
다사65004625,37.5160041,127.1053587,21,3616.25,89.7
다사65004650,37.5182574,127.1053468,21,1135.22,52.8
다사65004675,37.5205108,127.105335,21,3622.3,90.2
다사65004725,37.5250175,127.1053112,21,19.07,6.4
다사65004750,37.5272708,127.1052993,21,209.8,29.0
다사65004800,37.5317775,127.1052756,21,70.56,17.4
다사65004825,37.5340309,127.1052637,21,268.12,33.4
다사65254325,37.4889731,127.1083289,21,202.67,28.7
다사65254350,37.4912265,127.1083171,21,52.37,14.5
다사65254375,37.4934799,127.1083053,21,1708.91,63.9
다사65254400,37.4957332,127.1082936,21,82.62,19.9
다사65254425,37.4979866,127.1082818,21,6567.35,99.0
다사65254450,37.50024,127.10827,21,2349.19,74.9
다사65254475,37.5024933,127.1082583,21,1560.77,60.9
다사65254500,37.5047467,127.1082465,21,1319.3,56.5
다사65254525,37.507,127.1082347,21,3953.16,93.9
다사65254550,37.5092534,127.1082229,21,1513.34,60.2
다사65254575,37.5115068,127.1082112,21,2177.33,71.5
다사65254600,37.5137601,127.1081994,21,7046.03,99.5
다사65254625,37.5160135,127.1081876,21,5764.49,97.5
다사65254650,37.5182668,127.1081758,21,5906.95,97.8
다사65254675,37.5205202,127.108164,21,569.62,40.5
다사65254700,37.5227735,127.1081523,21,5.02,0.5
다사65254725,37.5250269,127.1081405,21,1898.76,67.3
다사65254750,37.5272803,127.1081287,21,5708.73,97.3
다사65254775,37.5295336,127.1081169,21,217.96,29.7
다사65254800,37.531787,127.1081051,21,199.16,28.5
다사65254825,37.5340403,127.1080933,21,4.54,0.2
다사65504325,37.4889825,127.1111568,21,488.74,38.6
다사65504350,37.4912358,127.1111451,21,6.29,1.2
다사65504375,37.4934892,127.1111334,21,488.99,38.8
다사65504400,37.4957426,127.1111217,21,569.0,40.3
다사65504425,37.4979959,127.11111,21,2939.11,83.5
다사65504450,37.5002493,127.1110984,21,616.22,41.8
다사65504475,37.5025027,127.1110867,21,2371.27,75.9
다사65504500,37.504756,127.111075,21,4020.47,94.1
다사65504525,37.5070094,127.1110633,21,1289.8,56.0
다사65504550,37.5092627,127.1110516,21,1464.47,59.0
다사65504575,37.5115161,127.1110399,21,3679.64,91.9
다사65504600,37.5137695,127.1110282,21,940.89,49.9
다사65504625,37.5160228,127.1110165,21,3762.25,92.9
다사65504650,37.5182762,127.1110048,21,4207.6,95.1
다사65504675,37.5205295,127.1109931,21,675.97,43.5
다사65504700,37.5227829,127.1109814,21,4265.46,95.6
다사65504725,37.5250363,127.1109697,21,531.3,39.8
다사65504750,37.5272896,127.110958,21,227.75,31.0
다사65504775,37.529543,127.1109463,21,15.48,5.7
다사65504800,37.5317963,127.1109346,21,292.66,34.6
다사65504825,37.5340497,127.1109229,21,1711.82,64.1
다사65504850,37.536303,127.1109112,21,73.85,18.7
다사65754325,37.4889917,127.1139847,21,1955.23,68.3
다사65754350,37.4912451,127.1139731,21,713.31,44.5
다사65754375,37.4934985,127.1139615,21,419.77,37.6
다사65754400,37.4957518,127.1139499,21,20.98,6.9
다사65754450,37.5002586,127.1139267,21,1397.81,57.5
다사65754475,37.5025119,127.1139151,21,624.43,42.3
다사65754500,37.5047653,127.1139035,21,1622.28,61.9
다사65754525,37.5070187,127.1138919,21,2660.41,81.3
다사65754550,37.509272,127.1138803,21,1033.23,51.1
다사65754575,37.5115254,127.1138686,21,6026.31,98.0
다사65754600,37.5137788,127.113857,21,1093.58,52.3
다사65754625,37.5160321,127.1138454,21,5334.92,96.6
다사65754650,37.5182855,127.1138338,21,1694.57,63.1
다사65754675,37.5205388,127.1138222,21,3506.08,88.7
다사65754700,37.5227922,127.1138106,21,730.96,45.5
다사65754725,37.5250455,127.113799,21,1471.93,59.2
다사65754750,37.5272989,127.1137874,21,9.95,3.4
다사65754775,37.5295523,127.1137757,21,2432.73,77.6
다사65754800,37.5318056,127.1137641,21,2882.95,82.8
다사65754825,37.534059,127.1137525,21,9.58,2.7
다사65754850,37.5363123,127.1137409,21,31.88,10.1
다사66004350,37.4912543,127.116801,21,3659.35,91.4
다사66004375,37.4935077,127.1167895,21,3635.42,90.9
다사66004400,37.4957611,127.116778,21,2231.93,72.5
다사66004425,37.4980144,127.1167665,21,461.67,38.3
다사66004450,37.5002678,127.116755,21,2451.5,78.1
다사66004475,37.5025212,127.1167435,21,2360.71,75.7
다사66004500,37.5047745,127.116732,21,225.31,30.7
다사66004525,37.5070279,127.1167204,21,2093.19,70.0
다사66004550,37.5092812,127.1167089,21,75.52,19.2
다사66004575,37.5115346,127.1166974,21,1745.26,64.9
다사66004600,37.513788,127.1166859,21,2460.13,78.4
다사66004625,37.5160413,127.1166743,21,40.68,12.3
다사66004650,37.5182947,127.1166628,21,84.76,20.1
다사66004675,37.520548,127.1166513,21,654.62,42.8
다사66004700,37.5228014,127.1166398,21,4244.67,95.3
다사66004725,37.5250548,127.1166282,21,361.9,36.4
다사66004750,37.5273081,127.1166167,21,1031.95,50.9
다사66004775,37.5295615,127.1166052,21,3659.4,91.6
다사66004800,37.5318148,127.1165936,21,3761.78,92.6
다사66004825,37.5340682,127.1165821,21,448.62,38.1
다사66004850,37.5363215,127.1165706,21,1949.59,68.1
다사66254350,37.4912635,127.119629,21,44.25,12.8
다사66254375,37.4935168,127.1196176,21,2258.18,73.2
다사66254400,37.4957702,127.1196062,21,571.38,40.8
다사66254425,37.4980236,127.1195947,21,3564.92,89.2
다사66254450,37.5002769,127.1195833,21,882.75,48.6
다사66254475,37.5025303,127.1195719,21,4648.07,96.3
다사66254500,37.5047837,127.1195604,21,3067.09,85.5
다사66254525,37.507037,127.119549,21,1490.37,59.5
다사66254550,37.5092904,127.1195376,21,2313.18,74.4
다사66254575,37.5115437,127.1195261,21,4639.09,96.1
다사66254600,37.5137971,127.1195147,21,1666.92,62.4
다사66254625,37.5160505,127.1195033,21,95.35,20.9
다사66254725,37.5250639,127.1194575,21,120.58,23.6
다사66254750,37.5273173,127.119446,21,1139.95,53.6
다사66254775,37.5295706,127.1194346,21,57.44,15.7
다사66254800,37.531824,127.1194231,21,493.74,39.3
다사66254825,37.5340773,127.1194117,21,1281.1,55.8
다사66504375,37.4935259,127.1224457,21,1063.96,51.8
다사66504400,37.4957793,127.1224343,21,10256.59,100.0
다사66504425,37.4980326,127.122423,21,679.4,43.7
다사66504450,37.500286,127.1224116,21,1886.76,66.6
다사66504475,37.5025394,127.1224003,21,1762.24,65.4
다사66504500,37.5047927,127.1223889,21,1136.41,53.1
다사66504525,37.5070461,127.1223776,21,2548.29,79.4
다사66504550,37.5092995,127.1223662,21,2420.21,77.1
다사66504575,37.5115528,127.1223549,21,67.57,17.0
다사66504600,37.5138062,127.1223435,21,2393.22,76.2
다사66504625,37.5160596,127.1223322,21,195.82,28.3
다사66504650,37.5183129,127.1223208,21,72.12,17.7
다사66504725,37.525073,127.1222867,21,128.22,24.3
다사66504750,37.5273263,127.1222754,21,1209.74,55.0
다사66504775,37.5295797,127.122264,21,2111.2,70.5
다사66504800,37.5318331,127.1222526,21,1699.14,63.4
다사66754400,37.4957883,127.1252625,21,2144.39,71.0
다사66754425,37.4980416,127.1252512,21,345.93,35.6
다사66754450,37.500295,127.1252399,21,2360.33,75.4
다사66754475,37.5025484,127.1252287,21,1939.45,67.8
다사66754500,37.5048017,127.1252174,21,1730.63,64.6
다사66754525,37.5070551,127.1252062,21,7.41,1.7
다사66754550,37.5093085,127.1251949,21,1715.15,64.4
다사66754575,37.5115618,127.1251836,21,6744.34,99.3
다사66754600,37.5138152,127.1251724,21,44.4,13.3
다사66754625,37.5160686,127.1251611,21,502.32,39.6
다사66754650,37.5183219,127.1251498,21,194.98,28.0
다사66754675,37.5205753,127.1251385,21,276.63,33.7
다사66754700,37.5228286,127.1251273,21,28.4,8.6
다사66754725,37.525082,127.125116,21,2087.69,69.8
다사66754750,37.5273354,127.1251047,21,3554.74,88.9
다사66754775,37.5295887,127.1250934,21,705.28,44.2
다사67004425,37.4980506,127.1280794,21,2405.48,76.7
다사67004450,37.5003039,127.1280683,21,624.28,42.0
다사67004475,37.5025573,127.1280571,21,543.06,40.0
다사67004500,37.5048107,127.1280459,21,32.05,10.6
다사67004525,37.507064,127.1280347,21,220.79,30.2
다사67004550,37.5093174,127.1280236,21,4266.08,95.8
다사67004575,37.5115708,127.1280124,21,72.64,18.2
다사67004600,37.5138241,127.1280012,21,632.94,42.5
다사67004625,37.5160775,127.12799,21,659.29,43.0
다사67004650,37.5183309,127.1279788,21,835.2,48.2
다사67004675,37.5205842,127.1279676,21,51.43,14.3
다사67004700,37.5228376,127.1279564,21,322.16,35.4
다사67004725,37.525091,127.1279453,21,317.29,35.1
다사67004750,37.5273443,127.1279341,21,136.53,25.1
다사67254475,37.5025662,127.1308855,21,6.11,1.0
다사67254500,37.5048196,127.1308744,21,1672.58,62.7
다사67254525,37.5070729,127.1308633,21,316.27,34.9
다사67254550,37.5093263,127.1308522,21,2910.26,83.3
다사67254575,37.5115797,127.1308411,21,122.23,23.8
다사67254600,37.513833,127.13083,21,138.77,25.3
다사67254625,37.5160864,127.1308189,21,140.32,25.6
다사67254650,37.5183397,127.1308078,21,1606.93,61.4
다사67254675,37.5205931,127.1307967,21,51.27,14.0
다사67254700,37.5228465,127.1307856,21,1448.14,58.5
다사67504550,37.5093351,127.1336809,21,31.56,9.8
다사67504575,37.5115885,127.1336699,21,72.14,17.9
다사67504600,37.5138418,127.1336589,21,24.55,8.1
다사67504625,37.5160952,127.1336478,21,2841.75,82.6
다사61754500,37.5046087,127.0686478,22,93.1,21.4
다사61754525,37.5068621,127.0686349,22,356.14,37.2
다사61754550,37.5091154,127.0686219,22,210.55,29.8
다사61754575,37.5113688,127.0686089,22,140.83,25.4
다사61754600,37.5136221,127.068596,22,44.26,14.0
다사61754625,37.5158755,127.068583,22,8.07,2.0
다사61754650,37.5181288,127.06857,22,12.83,4.9
다사61754675,37.5203822,127.0685571,22,16.83,5.9
다사62004450,37.5001123,127.0715021,22,1016.0,51.7
다사62004475,37.5023657,127.0714892,22,120.7,24.9
다사62004500,37.504619,127.0714763,22,108.58,22.9
다사62004525,37.5068724,127.0714634,22,22.95,7.4
다사62004550,37.5091257,127.0714505,22,24.2,7.9
다사62004575,37.5113791,127.0714377,22,304.44,35.7
다사62004600,37.5136324,127.0714248,22,192.41,27.6
다사62004625,37.5158858,127.0714119,22,353.61,36.9
다사62004650,37.5181391,127.071399,22,106.73,22.2
다사62004675,37.5203925,127.0713861,22,26.61,8.4
다사62254425,37.4978692,127.0743432,22,830.14,48.5
다사62254450,37.5001225,127.0743304,22,68.48,18.2
다사62254475,37.5023759,127.0743176,22,87.71,20.7
다사62254500,37.5046292,127.0743048,22,3850.24,92.6
다사62254525,37.5068826,127.074292,22,65.68,17.7
다사62254550,37.5091359,127.0742792,22,685.07,44.3
다사62254575,37.5113893,127.0742664,22,63.24,17.2
다사62254600,37.5136426,127.0742536,22,83.07,20.4
다사62254625,37.515896,127.0742408,22,7.37,1.5
다사62254650,37.5181493,127.074228,22,48.13,14.5
다사62254675,37.5204027,127.0742152,22,9.92,3.4
다사62254750,37.5271627,127.0741768,22,8.74,2.5
다사62254775,37.5294161,127.0741639,22,520.12,41.6
다사62504375,37.4933726,127.0771968,22,2825.46,83.0
다사62504400,37.495626,127.0771841,22,91.14,20.9
다사62504425,37.4978793,127.0771714,22,269.0,34.2
다사62504450,37.5001327,127.0771587,22,29.3,9.6
다사62504475,37.502386,127.077146,22,933.0,50.0
다사62504500,37.5046394,127.0771332,22,18.52,6.2
다사62504525,37.5068927,127.0771205,22,2114.91,71.7
다사62504550,37.5091461,127.0771078,22,978.28,51.0
다사62504575,37.5113995,127.0770951,22,1773.59,65.3
다사62504600,37.5136528,127.0770824,22,2343.38,75.9
다사62504625,37.5159062,127.0770697,22,578.62,43.3
다사62504650,37.5181595,127.077057,22,140.84,25.6
다사62504750,37.5271729,127.0770061,22,51.55,14.8
다사62504775,37.5294262,127.0769934,22,1908.25,69.0
다사62504800,37.5316796,127.0769806,22,477.43,39.2
다사62754375,37.4933827,127.0800248,22,2098.75,71.2
다사62754400,37.4956361,127.0800122,22,334.19,36.2
다사62754425,37.4978894,127.0799996,22,10.8,3.9
다사62754450,37.5001428,127.079987,22,203.92,28.6
다사62754475,37.5023961,127.0799743,22,47.95,14.3
다사62754500,37.5046495,127.0799617,22,2680.06,81.5
다사62754525,37.5069028,127.0799491,22,911.66,49.5
다사62754550,37.5091562,127.0799365,22,2126.0,71.9
다사62754575,37.5114095,127.0799238,22,3172.49,86.5
다사62754600,37.5136629,127.0799112,22,5837.0,98.5
다사62754625,37.5159162,127.0798986,22,877.44,49.0
다사62754650,37.5181696,127.0798859,22,59.34,16.3
다사62754750,37.527183,127.0798354,22,832.61,48.8
다사62754775,37.5294363,127.0798228,22,367.7,37.4
다사62754800,37.5316897,127.0798101,22,3724.13,91.6
다사62754825,37.533943,127.0797975,22,1903.78,68.7
다사63004350,37.4911394,127.0828654,22,30.78,10.3
다사63004375,37.4933927,127.0828529,22,41.33,12.3
다사63004400,37.4956461,127.0828403,22,1291.13,56.7
다사63004425,37.4978994,127.0828278,22,207.97,29.3
다사63004450,37.5001528,127.0828153,22,119.37,24.6
다사63004475,37.5024062,127.0828027,22,5.47,0.2
다사63004500,37.5046595,127.0827902,22,1739.82,64.5
다사63004525,37.5069129,127.0827776,22,2427.39,77.3
다사63004550,37.5091662,127.0827651,22,2354.85,76.1
다사63004575,37.5114196,127.0827526,22,2302.09,75.4
