shade_id,lat,lng,shade_type,shade_score
TREE_13598,37.536034108,127.092581703,tree,100.0
TREE_13599,37.51154702,127.0705809,tree,100.0
TREE_13600,37.5253922,127.1255445,tree,100.0
TREE_13601,37.53148258,127.0813399,tree,100.0
TREE_13602,37.50749798,127.0714149,tree,100.0
TREE_13603,37.5003603,127.1248618,tree,100.0
TREE_13604,37.5052417,127.1279636,tree,100.0
TREE_13605,37.50562132,127.0721231,tree,100.0
TREE_13606,37.51831856,127.0711745,tree,100.0
TREE_13607,37.52493182,127.1258898,tree,100.0
TREE_13608,37.53597569,127.0922842,tree,100.0
TREE_13609,37.50679045,127.0716522,tree,100.0
TREE_13610,37.5074442,127.0714239,tree,100.0
TREE_13611,37.50514765,127.0723296,tree,100.0
TREE_13612,37.49713305,127.1216443,tree,100.0
TREE_13613,37.53017716,127.1207763,tree,100.0
TREE_13614,37.50566261,127.0720968,tree,100.0
TREE_13615,37.51167408,127.0705568,tree,100.0
TREE_13616,37.534701424,127.08782946,tree,100.0
TREE_13617,37.51173739,127.0705494,tree,100.0
TREE_13618,37.51858019,127.0712381,tree,100.0
TREE_13619,37.50673679,127.0716627,tree,100.0
TREE_13620,37.535261601,127.089507209,tree,100.0
TREE_13621,37.48982004,127.098566759,tree,100.0
TREE_13622,37.494467666,127.082379773,tree,100.0
TREE_13623,37.51179599,127.070541,tree,100.0
TREE_13624,37.50739792,127.0714296,tree,100.0
TREE_13625,37.5057132,127.0720677,tree,100.0
TREE_13626,37.51187455,127.0705333,tree,100.0
TREE_13627,37.491992222,127.087589183,tree,100.0
TREE_13628,37.50528488,127.1280033,tree,100.0
TREE_13629,37.53639032,127.0944421,tree,100.0
TREE_13630,37.50519216,127.0722962,tree,100.0
TREE_13631,37.51407269,127.1297676,tree,100.0
TREE_13632,37.490072677,127.104782727,tree,100.0
TREE_13633,37.51475104,127.1297293,tree,100.0
TREE_13634,37.489819796,127.098415253,tree,100.0
TREE_13635,37.50734832,127.0714391,tree,100.0
TREE_13636,37.51191924,127.0705235,tree,100.0
TREE_13637,37.5364656,127.0949276,tree,100.0
TREE_13638,37.50576296,127.0720379,tree,100.0
TREE_13639,37.52458859,127.1261566,tree,100.0
TREE_13640,37.50564928,127.1281724,tree,100.0
TREE_13641,37.52549424,127.1254996,tree,100.0
TREE_13642,37.49697294,127.1214763,tree,100.0
TREE_13643,37.51198858,127.0705154,tree,100.0
TREE_13644,37.494253321,127.082726358,tree,100.0
TREE_13645,37.50027111,127.1248214,tree,100.0
TREE_13646,37.5108023,127.1296223,tree,100.0
TREE_13647,37.489806918,127.101637243,tree,100.0
TREE_13648,37.50668356,127.071666,tree,100.0
TREE_13649,37.51883503,127.071296,tree,100.0
TREE_13650,37.50751012,127.1288792,tree,100.0
TREE_13651,37.50729758,127.071447,tree,100.0
TREE_13652,37.50523965,127.0722614,tree,100.0
TREE_13653,37.51400768,127.1297824,tree,100.0
TREE_13654,37.53492299,127.1118491,tree,100.0
TREE_13655,37.49520333,127.1190835,tree,100.0
TREE_13656,37.51205135,127.0705034,tree,100.0
TREE_13657,37.53606588,127.0925824,tree,100.0
TREE_13658,37.492946482,127.085245706,tree,100.0
TREE_13659,37.50662999,127.0716782,tree,100.0
TREE_13660,37.50724021,127.0714587,tree,100.0
TREE_13661,37.50586414,127.0719797,tree,100.0
TREE_13662,37.50581562,127.0719997,tree,100.0
TREE_13663,37.50657608,127.071693,tree,100.0
TREE_13664,37.49612354,127.1204112,tree,100.0
TREE_13665,37.51211262,127.0704916,tree,100.0
TREE_13666,37.52490762,127.1259507,tree,100.0
TREE_13667,37.50591411,127.0719549,tree,100.0
TREE_13668,37.50382842,127.1272924,tree,100.0
TREE_13669,37.53158452,127.081426,tree,100.0
TREE_13670,37.50651987,127.07171,tree,100.0
TREE_13671,37.5059605,127.0719312,tree,100.0
TREE_13672,37.51486403,127.1297439,tree,100.0
TREE_13673,37.50533512,127.1280547,tree,100.0
TREE_13674,37.50627378,127.0718034,tree,100.0
TREE_13675,37.5122364,127.0704786,tree,100.0
TREE_13676,37.49119565,127.089931,tree,100.0
TREE_13677,37.494592891,127.08211569,tree,100.0
TREE_13678,37.50645737,127.0717318,tree,100.0
TREE_13679,37.50528492,127.0722232,tree,100.0
TREE_13680,37.50734289,127.1288423,tree,100.0
TREE_13681,37.50570544,127.1282209,tree,100.0
TREE_13682,37.51217256,127.0704815,tree,100.0
TREE_13683,37.49128027,127.0896393,tree,100.0
TREE_13684,37.50718662,127.0714671,tree,100.0
TREE_13685,37.50601577,127.0719057,tree,100.0
TREE_13686,37.49710151,127.1216636,tree,100.0
TREE_13687,37.50639381,127.0717534,tree,100.0
TREE_13688,37.50606201,127.0718837,tree,100.0
TREE_13689,37.51824169,127.0711028,tree,100.0
TREE_13690,37.490050877,127.104805875,tree,100.0
TREE_13691,37.49421761,127.1175131,tree,100.0
TREE_13692,37.5141254,127.129799,tree,100.0
TREE_13693,37.489766128,127.099195368,tree,100.0
TREE_13694,37.52456478,127.1262078,tree,100.0
TREE_13695,37.534787505,127.087959151,tree,100.0
TREE_13696,37.50713081,127.0714774,tree,100.0
TREE_13697,37.50280491,127.1267042,tree,100.0
TREE_13698,37.53609281,127.092622414,tree,100.0
TREE_13699,37.489777255,127.101515013,tree,100.0
TREE_13700,37.50533177,127.0721837,tree,100.0
TREE_13701,37.5053796,127.1280951,tree,100.0
TREE_13702,37.51405389,127.1298147,tree,100.0
TREE_13703,37.51855404,127.0711731,tree,100.0
TREE_13704,37.50707836,127.0714836,tree,100.0
TREE_13705,37.51136196,127.1297328,tree,100.0
TREE_13706,37.50573805,127.1282599,tree,100.0
TREE_13707,37.52546275,127.1255779,tree,100.0
TREE_13708,37.51144453,127.1297434,tree,100.0
TREE_13709,37.49617276,127.1205242,tree,100.0
TREE_13710,37.489770394,127.098601514,tree,100.0
TREE_13711,37.52867964,127.1226468,tree,100.0
TREE_13712,37.50537814,127.0721509,tree,100.0
TREE_13713,37.50702369,127.0714916,tree,100.0
TREE_13714,37.53528209,127.1108684,tree,100.0
TREE_13715,37.494180558,127.082760991,tree,100.0
TREE_13716,37.5248697,127.1260247,tree,100.0
TREE_13717,37.490028071,127.10482736,tree,100.0
TREE_13718,37.50542505,127.07212,tree,100.0
TREE_13719,37.50542147,127.1281374,tree,100.0
TREE_13720,37.5305349,127.1204186,tree,100.0
TREE_13721,37.51253858,127.0704233,tree,100.0
TREE_13722,37.50578048,127.1282959,tree,100.0
TREE_13723,37.53660067,127.0955451,tree,100.0
TREE_13724,37.489764707,127.098449484,tree,100.0
TREE_13725,37.51416806,127.1298342,tree,100.0
TREE_13726,37.52531814,127.1257085,tree,100.0
TREE_13727,37.49117739,127.0898635,tree,100.0
TREE_13728,37.53644288,127.094404,tree,100.0
TREE_13729,37.52453887,127.1262678,tree,100.0
TREE_13730,37.51484854,127.129793,tree,100.0
TREE_13731,37.50547109,127.0720889,tree,100.0
TREE_13732,37.51258477,127.0704133,tree,100.0
TREE_13733,37.491909013,127.087627072,tree,100.0
TREE_13734,37.51263788,127.0704101,tree,100.0
TREE_13735,37.491834728,127.087828982,tree,100.0
TREE_13736,37.51410065,127.1298439,tree,100.0
TREE_13737,37.51887876,127.0712378,tree,100.0
TREE_13738,37.51077648,127.1296905,tree,100.0
TREE_13739,37.498424568,127.077061454,tree,100.0
TREE_13740,37.492922193,127.085165212,tree,100.0
TREE_13741,37.5055202,127.0720587,tree,100.0
TREE_13742,37.534773442,127.087803596,tree,100.0
TREE_13743,37.53613054,127.0926234,tree,100.0
TREE_13744,37.52881429,127.1225394,tree,100.0
TREE_13745,37.5054782,127.1281856,tree,100.0
TREE_13746,37.498680978,127.076790722,tree,100.0
TREE_13747,37.51269428,127.0703959,tree,100.0
TREE_13748,37.50301348,127.1268929,tree,100.0
TREE_13749,37.489741809,127.101660144,tree,100.0
TREE_13750,37.51275776,127.07039,tree,100.0
TREE_13751,37.50022516,127.124886,tree,100.0
TREE_13752,37.53497646,127.1118979,tree,100.0
TREE_13753,37.49125402,127.0895434,tree,100.0
TREE_13754,37.490006996,127.104849543,tree,100.0
TREE_13755,37.5055676,127.0720251,tree,100.0
TREE_13756,37.50582789,127.1283446,tree,100.0
TREE_13757,37.49456804,127.082043465,tree,100.0
TREE_13758,37.53608458,127.0923504,tree,100.0
TREE_13759,37.53518989,127.1112664,tree,100.0
TREE_13760,37.489727701,127.098795621,tree,100.0
TREE_13761,37.492864439,127.085256978,tree,100.0
TREE_13762,37.5282673,127.0771159,tree,100.0
TREE_13763,37.53655868,127.0950374,tree,100.0
TREE_13764,37.51280865,127.0703809,tree,100.0
TREE_13765,37.49691089,127.1215349,tree,100.0
TREE_13766,37.52529474,127.1257643,tree,100.0
TREE_13767,37.53151428,127.0811899,tree,100.0
TREE_13768,37.50561454,127.0719942,tree,100.0
TREE_13769,37.51421708,127.1298673,tree,100.0
TREE_13770,37.536157735,127.092665497,tree,100.0
TREE_13771,37.50372642,127.1273293,tree,100.0
TREE_13772,37.494116524,127.082793806,tree,100.0
TREE_13773,37.514895,127.1298249,tree,100.0
TREE_13774,37.52451221,127.1263287,tree,100.0
TREE_13775,37.51414668,127.1298754,tree,100.0
TREE_13776,37.494206837,127.082627648,tree,100.0
TREE_13777,37.50566492,127.0719636,tree,100.0
TREE_13778,37.50552781,127.128235,tree,100.0
TREE_13779,37.48970167,127.099238829,tree,100.0
TREE_13780,37.51853574,127.0710983,tree,100.0
TREE_13781,37.50587243,127.1283847,tree,100.0
TREE_13782,37.51094707,127.0705077,tree,100.0
TREE_13783,37.50571985,127.071935,tree,100.0
TREE_13784,37.4951279,127.1191341,tree,100.0
TREE_13785,37.51831579,127.071033,tree,100.0
TREE_13786,37.51107164,127.0704885,tree,100.0
TREE_13787,37.51294813,127.0703584,tree,100.0
TREE_13788,37.53057861,127.120438,tree,100.0
TREE_13789,37.53360405,127.0849027,tree,100.0
TREE_13790,37.489714905,127.098643591,tree,100.0
TREE_13791,37.49416028,127.1175673,tree,100.0
TREE_13792,37.53026655,127.1208562,tree,100.0
TREE_13793,37.51135614,127.1298071,tree,100.0
TREE_13794,37.4945572,127.082013843,tree,100.0
TREE_13795,37.5366549,127.0956083,tree,100.0
TREE_13796,37.489983487,127.104874553,tree,100.0
TREE_13797,37.489716387,127.09848792,tree,100.0
TREE_13798,37.51302615,127.0703462,tree,100.0
TREE_13799,37.53648681,127.0943708,tree,100.0
TREE_13800,37.491848493,127.087661029,tree,100.0
TREE_13801,37.53348626,127.0846355,tree,100.0
TREE_13802,37.489702937,127.101549422,tree,100.0
TREE_13803,37.491774843,127.087855818,tree,100.0
TREE_13804,37.51501183,127.1298422,tree,100.0
TREE_13805,37.50027445,127.1249805,tree,100.0
TREE_13806,37.51075328,127.1297466,tree,100.0
TREE_13807,37.52539146,127.1257317,tree,100.0
TREE_13808,37.51426234,127.1298985,tree,100.0
TREE_13809,37.51108136,127.1297898,tree,100.0
TREE_13810,37.51891462,127.0711852,tree,100.0
TREE_13811,37.49114496,127.0897715,tree,100.0
TREE_13812,37.51113832,127.0704577,tree,100.0
TREE_13813,37.52448737,127.1263833,tree,100.0
TREE_13814,37.50591833,127.1284334,tree,100.0
TREE_13815,37.494428664,127.082192008,tree,100.0
TREE_13816,37.51494389,127.1298604,tree,100.0
TREE_13817,37.51162838,127.0704018,tree,100.0
TREE_13818,37.52885976,127.1225724,tree,100.0
TREE_13819,37.50298222,127.1269391,tree,100.0
TREE_13820,37.534873004,127.087921894,tree,100.0
TREE_13821,37.49702663,127.1217403,tree,100.0
TREE_13822,37.494549273,127.081984223,tree,100.0
TREE_13823,37.52525682,127.1258472,tree,100.0
TREE_13824,37.494145711,127.082664121,tree,100.0
TREE_13825,37.5182322,127.0709741,tree,100.0
TREE_13826,37.53619642,127.0926628,tree,100.0
TREE_13827,37.492840839,127.085197567,tree,100.0
TREE_13828,37.50560641,127.1283137,tree,100.0
TREE_13829,37.51315437,127.070319,tree,100.0
TREE_13830,37.489961876,127.104897437,tree,100.0
TREE_13831,37.51119233,127.0704361,tree,100.0
TREE_13832,37.51169364,127.0703849,tree,100.0
TREE_13833,37.49122554,127.089453,tree,100.0
TREE_13834,37.498401433,127.076980998,tree,100.0
TREE_13835,37.51176546,127.0703719,tree,100.0
TREE_13836,37.52536726,127.1257826,tree,100.0
TREE_13837,37.498657783,127.076711889,tree,100.0
TREE_13838,37.492887022,127.085067809,tree,100.0
TREE_13839,37.51505789,127.1298728,tree,100.0
TREE_13840,37.51323354,127.0703036,tree,100.0
TREE_13841,37.53662708,127.0951133,tree,100.0
TREE_13842,37.53062188,127.1204537,tree,100.0
TREE_13843,37.51184348,127.0703597,tree,100.0
TREE_13844,37.53502688,127.1119489,tree,100.0
TREE_13845,37.52876582,127.1227072,tree,100.0
TREE_13846,37.51431076,127.1299293,tree,100.0
TREE_13847,37.489677706,127.101694541,tree,100.0
TREE_13848,37.50565411,127.1283541,tree,100.0
TREE_13849,37.50599201,127.1284997,tree,100.0
TREE_13850,37.51199422,127.070342,tree,100.0
TREE_13851,37.536226587,127.092710398,tree,100.0
TREE_13852,37.494539193,127.08195586,tree,100.0
TREE_13853,37.49416108,127.1176652,tree,100.0
TREE_13854,37.51191531,127.0703467,tree,100.0
TREE_13855,37.53030766,127.1208822,tree,100.0
TREE_13856,37.51075963,127.1297906,tree,100.0
TREE_13857,37.52478486,127.1262214,tree,100.0
TREE_13858,37.53153292,127.0810975,tree,100.0
TREE_13859,37.489659774,127.09885644,tree,100.0
TREE_13860,37.5132918,127.0702921,tree,100.0
TREE_13861,37.51499179,127.1298909,tree,100.0
TREE_13862,37.51424459,127.129943,tree,100.0
TREE_13863,37.50272963,127.12682,tree,100.0
TREE_13864,37.51832006,127.070968,tree,100.0
TREE_13865,37.53670723,127.0956701,tree,100.0
TREE_13866,37.52446158,127.1264462,tree,100.0
TREE_13867,37.49501675,127.1190734,tree,100.0
TREE_13868,37.51853772,127.0710247,tree,100.0
TREE_13869,37.491716216,127.087887404,tree,100.0
TREE_13870,37.489937373,127.104921013,tree,100.0
TREE_13871,37.53365936,127.0848809,tree,100.0
TREE_13872,37.489637752,127.099281938,tree,100.0
TREE_13873,37.491782053,127.087693455,tree,100.0
TREE_13874,37.534856687,127.087766352,tree,100.0
TREE_13875,37.50569295,127.1283924,tree,100.0
TREE_13876,37.51206497,127.07032,tree,100.0
TREE_13877,37.5353725,127.11095,tree,100.0
TREE_13878,37.51132235,127.1298754,tree,100.0
TREE_13879,37.489653582,127.098680162,tree,100.0
TREE_13880,37.49112046,127.0896913,tree,100.0
TREE_13881,37.4941545,127.1176872,tree,100.0
TREE_13882,37.51138747,127.1298837,tree,100.0
TREE_13883,37.51073788,127.1298056,tree,100.0
TREE_13884,37.49417643,127.1177286,tree,100.0
TREE_13885,37.51214469,127.0703091,tree,100.0
TREE_13886,37.51337364,127.0702734,tree,100.0
TREE_13887,37.52521985,127.1259345,tree,100.0
TREE_13888,37.50024334,127.1250335,tree,100.0
TREE_13889,37.51223698,127.0703013,tree,100.0
TREE_13890,37.494078772,127.082691453,tree,100.0
TREE_13891,37.51822524,127.070919,tree,100.0
TREE_13892,37.50743598,127.1290582,tree,100.0
TREE_13893,37.50367273,127.1274075,tree,100.0
TREE_13894,37.51344032,127.0702686,tree,100.0
TREE_13895,37.489644457,127.10158084,tree,100.0
TREE_13896,37.49425318,127.1178724,tree,100.0
TREE_13897,37.5151075,127.1299062,tree,100.0
TREE_13898,37.51436526,127.1299628,tree,100.0
TREE_13899,37.52890559,127.1226032,tree,100.0
TREE_13900,37.51105268,127.129858,tree,100.0
TREE_13901,37.494527279,127.08192122,tree,100.0
TREE_13902,37.51230428,127.0702888,tree,100.0
TREE_13903,37.493972054,127.082866833,tree,100.0
TREE_13904,37.5057256,127.1284272,tree,100.0
TREE_13905,37.51429184,127.1299738,tree,100.0
TREE_13906,37.51504028,127.129922,tree,100.0
TREE_13907,37.489918669,127.104941205,tree,100.0
TREE_13908,37.52443485,127.126505,tree,100.0
TREE_13909,37.4911971,127.0893768,tree,100.0
TREE_13910,37.49697556,127.1217765,tree,100.0
TREE_13911,37.49437378,127.1180953,tree,100.0
TREE_13912,37.494403202,127.08211025,tree,100.0
TREE_13913,37.52880232,127.1227338,tree,100.0
TREE_13914,37.53163872,127.0811922,tree,100.0
TREE_13915,37.48963876,127.098520857,tree,100.0
TREE_13916,37.53066725,127.1204703,tree,100.0
TREE_13917,37.5335579,127.0846058,tree,100.0
TREE_13918,37.4944152,127.1181745,tree,100.0
TREE_13919,37.50372094,127.1274554,tree,100.0
TREE_13920,37.51350824,127.0702484,tree,100.0
TREE_13921,37.51237841,127.0702694,tree,100.0
TREE_13922,37.49444322,127.1182269,tree,100.0
TREE_13923,37.52474633,127.1263033,tree,100.0
TREE_13924,37.50728183,127.1290327,tree,100.0
TREE_13925,37.51356135,127.0702452,tree,100.0
TREE_13926,37.53527914,127.111341,tree,100.0
TREE_13927,37.53626921,127.0927079,tree,100.0
TREE_13928,37.51247674,127.070261,tree,100.0
TREE_13929,37.49446637,127.1182707,tree,100.0
TREE_13930,37.50608335,127.1285942,tree,100.0
TREE_13931,37.51073529,127.1298411,tree,100.0
TREE_13932,37.49497647,127.1190854,tree,100.0
TREE_13933,37.49173351,127.087721887,tree,100.0
TREE_13934,37.51072125,127.1298435,tree,100.0
TREE_13935,37.49453093,127.1183853,tree,100.0
TREE_13936,37.492863263,127.084979869,tree,100.0
TREE_13937,37.50270053,127.1268653,tree,100.0
TREE_13938,37.50578052,127.1284767,tree,100.0
TREE_13939,37.5151502,127.1299349,tree,100.0
TREE_13940,37.51362882,127.0702343,tree,100.0
TREE_13941,37.5253117,127.1259143,tree,100.0
TREE_13942,37.49458332,127.1184803,tree,100.0
TREE_13943,37.51441519,127.1299963,tree,100.0
TREE_13944,37.51253898,127.0702445,tree,100.0
TREE_13945,37.494514058,127.081886936,tree,100.0
TREE_13946,37.498634679,127.07663293,tree,100.0
TREE_13947,37.489605745,127.098896953,tree,100.0
TREE_13948,37.52518487,127.1260133,tree,100.0
TREE_13949,37.489897007,127.104963808,tree,100.0
TREE_13950,37.489617676,127.101723834,tree,100.0
TREE_13951,37.51832093,127.0708972,tree,100.0
TREE_13952,37.51434522,127.1300083,tree,100.0
TREE_13953,37.51259892,127.0702344,tree,100.0
TREE_13954,37.494007458,127.082733395,tree,100.0
TREE_13955,37.51508726,127.1299536,tree,100.0
TREE_13956,37.51137047,127.1299383,tree,100.0
TREE_13957,37.49837831,127.076881126,tree,100.0
TREE_13958,37.52440819,127.1265648,tree,100.0
TREE_13959,37.49109538,127.089608,tree,100.0
TREE_13960,37.49680639,127.1216232,tree,100.0
TREE_13961,37.51370064,127.0702213,tree,100.0
TREE_13962,37.49464788,127.1186082,tree,100.0
TREE_13963,37.53657789,127.094295,tree,100.0
TREE_13964,37.50614163,127.1286468,tree,100.0
TREE_13965,37.5126773,127.0702252,tree,100.0
TREE_13966,37.52894421,127.1226288,tree,100.0
TREE_13967,37.52832423,127.076967,tree,100.0
TREE_13968,37.51274717,127.0702216,tree,100.0
TREE_13969,37.534958503,127.087884638,tree,100.0
TREE_13970,37.51821825,127.0708554,tree,100.0
TREE_13971,37.489597727,127.098714792,tree,100.0
TREE_13972,37.49502239,127.1192058,tree,100.0
TREE_13973,37.51377618,127.0702139,tree,100.0
TREE_13974,37.53504573,127.1121334,tree,100.0
TREE_13975,37.49468443,127.1186837,tree,100.0
TREE_13976,37.51853516,127.0709398,tree,100.0
TREE_13977,37.493892013,127.082906939,tree,100.0
TREE_13978,37.489575457,127.099324598,tree,100.0
TREE_13979,37.51129407,127.1299482,tree,100.0
TREE_13980,37.50019769,127.1250812,tree,100.0
TREE_13981,37.53071153,127.1204838,tree,100.0
TREE_13982,37.52471646,127.1263758,tree,100.0
TREE_13983,37.53372248,127.0848536,tree,100.0
TREE_13984,37.51519854,127.1299644,tree,100.0
TREE_13985,37.52528388,127.1259718,tree,100.0
TREE_13986,37.51446317,127.1300251,tree,100.0
TREE_13987,37.52884387,127.122763,tree,100.0
TREE_13988,37.494503222,127.081849661,tree,100.0
TREE_13989,37.489874254,127.104986515,tree,100.0
TREE_13990,37.49475387,127.1188141,tree,100.0
TREE_13991,37.51384783,127.0701994,tree,100.0
TREE_13992,37.53643889,127.0933663,tree,100.0
TREE_13993,37.5143908,127.1300367,tree,100.0
TREE_13994,37.489589302,127.098556471,tree,100.0
TREE_13995,37.49491833,127.119076,tree,100.0
TREE_13996,37.51287538,127.0701943,tree,100.0
TREE_13997,37.51280383,127.0701966,tree,100.0
TREE_13998,37.50011272,127.125023,tree,100.0
TREE_13999,37.49117085,127.0892779,tree,100.0
TREE_14000,37.489583207,127.101604418,tree,100.0
TREE_14001,37.49478676,127.1188786,tree,100.0
TREE_14002,37.49601057,127.1206513,tree,100.0
TREE_14003,37.50290941,127.1270509,tree,100.0
TREE_14004,37.5113514,127.1299708,tree,100.0
TREE_14005,37.49481356,127.1189225,tree,100.0
TREE_14006,37.51513276,127.1299867,tree,100.0
TREE_14007,37.51069703,127.1298936,tree,100.0
TREE_14008,37.50619749,127.1287028,tree,100.0
TREE_14009,37.52438068,127.1266257,tree,100.0
TREE_14010,37.51102398,127.1299387,tree,100.0
TREE_14011,37.51071461,127.1298983,tree,100.0
TREE_14012,37.534935455,127.087737622,tree,100.0
TREE_14013,37.50589578,127.1285853,tree,100.0
TREE_14014,37.53674821,127.0952589,tree,100.0
TREE_14015,37.51392399,127.0701844,tree,100.0
TREE_14016,37.49485133,127.1189968,tree,100.0
TREE_14017,37.50725536,127.129097,tree,100.0
TREE_14018,37.53165727,127.0810964,tree,100.0
TREE_14019,37.51292939,127.0701727,tree,100.0
TREE_14020,37.51300244,127.0701702,tree,100.0
TREE_14021,37.52514391,127.1261093,tree,100.0
TREE_14022,37.492782682,127.085020362,tree,100.0
TREE_14023,37.51399989,127.07018,tree,100.0
TREE_14024,37.493931783,127.082771678,tree,100.0
TREE_14025,37.51451169,127.1300567,tree,100.0
TREE_14026,37.494375841,127.082006055,tree,100.0
TREE_14027,37.49409481,127.1177761,tree,100.0
TREE_14028,37.50623417,127.1287396,tree,100.0
TREE_14029,37.49487935,127.1190614,tree,100.0
TREE_14030,37.489849993,127.105008179,tree,100.0
TREE_14031,37.489551154,127.098944001,tree,100.0
TREE_14032,37.53362884,127.0845768,tree,100.0
TREE_14033,37.49412283,127.1178334,tree,100.0
TREE_14034,37.52469016,127.1264431,tree,100.0
TREE_14035,37.51306655,127.0701566,tree,100.0
TREE_14036,37.49415118,127.1178858,tree,100.0
TREE_14037,37.535500003,127.089375736,tree,100.0
TREE_14038,37.51407339,127.0701683,tree,100.0
TREE_14039,37.52898941,127.122661,tree,100.0
TREE_14040,37.49106802,127.0895162,tree,100.0
TREE_14041,37.489561717,127.101750579,tree,100.0
TREE_14042,37.5366232,127.0942568,tree,100.0
TREE_14043,37.5112688,127.129998,tree,100.0
TREE_14044,37.52524914,127.1260537,tree,100.0
TREE_14045,37.50594841,127.1286371,tree,100.0
TREE_14046,37.53075396,127.1205016,tree,100.0
TREE_14047,37.50367143,127.127539,tree,100.0
TREE_14048,37.51518177,127.1300183,tree,100.0
TREE_14049,37.52888141,127.1227893,tree,100.0
TREE_14050,37.5131858,127.0701441,tree,100.0
TREE_14051,37.53636269,127.0927667,tree,100.0
TREE_14052,37.49421044,127.118006,tree,100.0
TREE_14053,37.494483067,127.081796332,tree,100.0
TREE_14054,37.51414273,127.0701602,tree,100.0
TREE_14055,37.51832628,127.0708166,tree,100.0
TREE_14056,37.52435428,127.1266874,tree,100.0
TREE_14057,37.49426811,127.1181069,tree,100.0
TREE_14058,37.50264956,127.1269384,tree,100.0
TREE_14059,37.51312897,127.0701416,tree,100.0
TREE_14060,37.50626754,127.1287741,tree,100.0
TREE_14061,37.50737764,127.1291725,tree,100.0
TREE_14062,37.498609597,127.076546606,tree,100.0
TREE_14063,37.53534923,127.1114128,tree,100.0
TREE_14064,37.489537839,127.098746054,tree,100.0
TREE_14065,37.53509174,127.1121887,tree,100.0
TREE_14066,37.5132531,127.0701317,tree,100.0
TREE_14067,37.536508287,127.093479713,tree,100.0
TREE_14068,37.49430495,127.118187,tree,100.0
TREE_14069,37.51455841,127.1300875,tree,100.0
TREE_14070,37.51821119,127.0707734,tree,100.0
TREE_14071,37.50359833,127.12752,tree,100.0
TREE_14072,37.489826317,127.105031411,tree,100.0
TREE_14073,37.51420852,127.0701479,tree,100.0
TREE_14074,37.489535394,127.101625881,tree,100.0
TREE_14075,37.498350766,127.076789571,tree,100.0
TREE_14076,37.489513067,127.099372785,tree,100.0
TREE_14077,37.51529305,127.1300284,tree,100.0
TREE_14078,37.50600197,127.1286848,tree,100.0
TREE_14079,37.52510869,127.1261852,tree,100.0
TREE_14080,37.49434886,127.1182701,tree,100.0
TREE_14081,37.49506728,127.1194114,tree,100.0
TREE_14082,37.51333281,127.0701208,tree,100.0
TREE_14083,37.536390298,127.092807558,tree,100.0
TREE_14084,37.53632768,127.0925009,tree,100.0
TREE_14085,37.49673909,127.1216776,tree,100.0
TREE_14086,37.50287361,127.127102,tree,100.0
TREE_14087,37.51067489,127.1299551,tree,100.0
TREE_14088,37.51132728,127.1300347,tree,100.0
TREE_14089,37.51448002,127.130104,tree,100.0
TREE_14090,37.49590265,127.1206045,tree,100.0
TREE_14091,37.51069193,127.129958,tree,100.0
TREE_14092,37.49113675,127.0891933,tree,100.0
TREE_14093,37.52465701,127.1265108,tree,100.0
TREE_14094,37.51338725,127.0701159,tree,100.0
TREE_14095,37.51522455,127.1300465,tree,100.0
TREE_14096,37.492814663,127.084846241,tree,100.0
TREE_14097,37.49596545,127.1206958,tree,100.0
TREE_14098,37.494472757,127.081765046,tree,100.0
TREE_14099,37.49441009,127.1183902,tree,100.0
TREE_14100,37.493859017,127.082809965,tree,100.0
TREE_14101,37.49510916,127.1194872,tree,100.0
TREE_14102,37.50722761,127.1291522,tree,100.0
TREE_14103,37.49442928,127.1184304,tree,100.0
TREE_14104,37.51428939,127.0701338,tree,100.0
TREE_14105,37.51098958,127.1300087,tree,100.0
TREE_14106,37.51124508,127.1300384,tree,100.0
TREE_14107,37.52432884,127.1267451,tree,100.0
TREE_14108,37.50633216,127.128839,tree,100.0
TREE_14109,37.53515038,127.1120941,tree,100.0
TREE_14110,37.53079679,127.1205165,tree,100.0
TREE_14111,37.53688687,127.0958808,tree,100.0
TREE_14112,37.51346005,127.0700982,tree,100.0
TREE_14113,37.489805236,127.105054018,tree,100.0
TREE_14114,37.49515036,127.1195717,tree,100.0
TREE_14115,37.51853362,127.0708267,tree,100.0
TREE_14116,37.489496729,127.098987484,tree,100.0
TREE_14117,37.49104515,127.0894202,tree,100.0
TREE_14118,37.49457056,127.1186868,tree,100.0
TREE_14119,37.491578865,127.087796933,tree,100.0
TREE_14120,37.49448009,127.1185412,tree,100.0
TREE_14121,37.53666797,127.0942213,tree,100.0
TREE_14122,37.494350378,127.0819259,tree,100.0
TREE_14123,37.51460605,127.1301248,tree,100.0
TREE_14124,37.51437309,127.0701179,tree,100.0
TREE_14125,37.51353825,127.0700875,tree,100.0
TREE_14126,37.52903821,127.1226956,tree,100.0
TREE_14127,37.494464831,127.081733763,tree,100.0
TREE_14128,37.51067522,127.1299893,tree,100.0
TREE_14129,37.51453367,127.1301355,tree,100.0
TREE_14130,37.53381409,127.0848178,tree,100.0
TREE_14131,37.492751591,127.084916404,tree,100.0
TREE_14132,37.49442305,127.1184637,tree,100.0
TREE_14133,37.52507754,127.1262582,tree,100.0
TREE_14134,37.489500435,127.098597952,tree,100.0
TREE_14135,37.50609047,127.1287673,tree,100.0
TREE_14136,37.51527223,127.1300779,tree,100.0
